customer_id,customer_name,gender,age,city,state,country,customer_segment,signup_date
C6861,Umang Master,Female,37,Gulbarga,Telangana,India,Corporate,04-04-2024
C6862,Divyansh Yogi,Female,12,Chapra,Chhattisgarh,India,Retail,17-06-2021
C6863,Aaina Barman,Female,41,Uluberia,West Bengal,India,Wholesale,08-05-2024
C6864,Shamik Barad,Female,40,Baranagar,Sikkim,India,Wholesale,15-10-2022
C6865,Raunak Luthra,Male,56,Thrissur,Punjab,India,Corporate,04-02-2025
C6866,Lavanya Tata,Female,41,Jabalpur,Andhra Pradesh,India,Wholesale,05-02-2025
C6867,Nehmat Gade,Male,12,Shimla,Karnataka,India,Retail,29-08-2023
C6868,Alisha Manne,Male,12,Maheshtala,Mizoram,India,Corporate,28-08-2024
C6869,Rati Sandhu,Female,48,Suryapet,Andhra Pradesh,India,Corporate,17-10-2022
C6870,Akarsh Sha,Female,27,Buxar,Chhattisgarh,India,Corporate,04-08-2024
C6871,Elakshi Gandhi,Female,41,Jehanabad,Odisha,India,Wholesale,22-08-2021
C6872,Myra Rajagopal,Female,37,Gulbarga,Himachal Pradesh,India,Retail,28-02-2022
C6873,Dhanuk Gaba,Male,62,Ahmedabad,Himachal Pradesh,India,Wholesale,26-10-2024
C6874,Anahi Ranganathan,Female,45,Tirupati,Assam,India,Corporate,06-03-2025
C6875,Shanaya Borra,Male,62,Darbhanga,Mizoram,India,Wholesale,07-02-2025
C6876,Nirvi Devi,Male,48,Jehanabad,Andhra Pradesh,India,Wholesale,07-03-2023
C6877,Myra Sabharwal,Female,18,Karnal,Andhra Pradesh,India,Corporate,31-05-2022
C6878,Sara Kurian,Male,52,Bardhaman,West Bengal,India,Corporate,19-08-2024
C6879,Alisha Sharma,Male,32,Bongaigaon,Haryana,India,Corporate,28-07-2021
C6880,Lakshit Gour,Female,35,Shimoga,Nagaland,India,Corporate,21-04-2024
C6881,Riaan Tank,Female,54,North Dumdum,Meghalaya,India,Wholesale,01-07-2025
C6882,Faiyaz Kamdar,Female,49,Delhi,Rajasthan,India,Wholesale,08-03-2025
C6883,Indrans Balasubramanian,Male,65,Bhalswa Jahangir Pur,Madhya Pradesh,India,Corporate,28-09-2024
C6884,Aayush Behl,Male,64,Siwan,Mizoram,India,Wholesale,01-09-2021
C6885,Piya Soni,Female,27,Parbhani,Kerala,India,Corporate,05-04-2025
C6886,Anika Kulkarni,Female,46,Mirzapur,Madhya Pradesh,India,Corporate,30-10-2024
C6887,Tanya Balay,Male,23,Mira-Bhayandar,Meghalaya,India,Corporate,05-01-2022
C6888,Kashvi Agarwal,Female,62,Pallavaram,Andhra Pradesh,India,Retail,16-06-2024
C6889,Madhup Rege,Male,56,Tiruvottiyur,Uttarakhand,India,Retail,26-01-2023
C6890,Onkar Ravi,Male,42,Jaipur,Sikkim,India,Retail,14-09-2025
C6891,Vardaniya Contractor,Female,18,Amaravati,Kerala,India,Retail,30-07-2021
C6892,Ehsaan Kant,Female,48,Baranagar,Himachal Pradesh,India,Wholesale,31-08-2023
C6893,Dhruv Saha,Male,27,Gudivada,Karnataka,India,Corporate,25-04-2022
C6894,Prerak Tandon,Male,43,Raebareli,Andhra Pradesh,India,Retail,23-10-2024
C6895,Sumer Shan,Female,62,Gopalpur,Haryana,India,Corporate,11-06-2021
C6896,Azad Buch,Male,59,Pimpri-Chinchwad,Odisha,India,Retail,20-02-2022
C6897,Shaan Som,Male,51,Khammam,Chhattisgarh,India,Corporate,27-07-2021
C6898,Reyansh Kurian,Male,54,Jammu,Gujarat,India,Corporate,25-01-2024
C6899,Adira Soman,Female,46,Kanpur,Maharashtra,India,Wholesale,16-06-2022
C6900,Kartik Vaidya,Female,31,Jammu,Himachal Pradesh,India,Corporate,14-06-2022
C6901,Ela Manne,Male,56,Bhiwandi,Mizoram,India,Retail,14-08-2024
C6902,Vidur Sheth,Male,19,Akola,Assam,India,Retail,28-01-2021
C6903,Sara Chowdhury,Male,50,Jamalpur,Madhya Pradesh,India,Retail,25-08-2021
C6904,Yuvaan Ramaswamy,Male,36,Aurangabad,Gujarat,India,Wholesale,14-12-2023
C6905,Advika Balan,Female,31,Agartala,Punjab,India,Retail,14-03-2025
C6906,Elakshi Maharaj,Male,49,Chapra,Rajasthan,India,Wholesale,06-09-2024
C6907,Devansh Sarma,Male,35,Moradabad,Rajasthan,India,Corporate,17-04-2025
C6908,Shanaya Singh,Female,28,Ghaziabad,Tripura,India,Retail,16-11-2023
C6909,Nehmat Krish,Male,63,Nangloi Jat,Assam,India,Retail,20-05-2025
C6910,Anahi Thakur,Male,33,Bhimavaram,Sikkim,India,Retail,11-10-2022
C6911,Arhaan Varughese,Female,59,Amritsar,Gujarat,India,Wholesale,11-10-2022
C6912,Jiya Tiwari,Female,64,Yamunanagar,Meghalaya,India,Retail,04-06-2021
C6913,Vivaan Wali,Male,46,Kollam,Manipur,India,Corporate,05-12-2022
C6914,Kanav Kapoor,Male,44,Bilaspur,West Bengal,India,Retail,25-10-2025
C6915,Dhanush Saha,Male,130,Mehsana,West Bengal,India,Corporate,07-12-2022
C6916,Yuvaan Gade,Male,48,Jammu,Mizoram,India,Wholesale,31-08-2021
C6917,Bhavin Chandran,Male,58,Nizamabad,Maharashtra,India,Retail,08-10-2022
C6918,Renee Garg,Male,42,Bhalswa Jahangir Pur,Andhra Pradesh,India,Wholesale,04-04-2023
C6919,Bhavin Dash,Male,19,Pune,Chhattisgarh,India,Corporate,14-11-2021
C6920,Miraan Guha,Female,41,Aurangabad,Bihar,India,Wholesale,06-05-2024
C6921,Vihaan Sem,Male,22,Patna,Tripura,India,Wholesale,18-07-2024
C6922,,Male,57,Tirupati,Rajasthan,India,Retail,16-05-2022
C6923,Lakshit Kadakia,Male,45,Kollam,Arunachal Pradesh,India,Retail,02-08-2025
C6924,Nitara Dugar,Female,27,Kota,Odisha,India,Corporate,11-02-2021
C6925,Anaya Madan,Male,59,Ratlam,Tripura,India,Retail,23-09-2023
C6926,Suhana Gaba,Female,31,North Dumdum,Kerala,India,Corporate,26-02-2025
C6927,Neysa Butala,Female,23,Lucknow,Arunachal Pradesh,India,Retail,25-02-2025
C6928,Chirag Dutta,Male,46,Raiganj,Chhattisgarh,India,Wholesale,02-01-2021
C6929,Anika Bava,Female,58,Tiruchirappalli,Tamil Nadu,India,Wholesale,04-11-2025
C6930,Samar Keer,Male,22,Navi Mumbai,Mizoram,India,Wholesale,04-08-2021
C6931,Oorja Vyas,Female,58,Avadi,Assam,India,Retail,18-12-2025
C6932,Shlok Salvi,Male,63,Allahabad,Manipur,India,Retail,29-06-2023
C6933,Hansh Yohannan,Male,50,Noida,Gujarat,India,Retail,14-03-2022
C6934,Taimur Date,Female,53,Nashik,Assam,India,Corporate,13-07-2024
C6935,Samarth Chanda,Female,52,Berhampur,Tripura,India,Wholesale,14-08-2022
C6936,Mamooty Sekhon,Female,23,Shimla,Goa,India,Wholesale,19-09-2025
C6937,Jhanvi Varghese,Female,41,Baranagar,Punjab,India,Wholesale,02-07-2022
C6938,Chirag Saha,Male,30,Darbhanga,Chhattisgarh,India,Corporate,17-04-2021
C6939,Tanya Dash,Female,25,Shivpuri,Meghalaya,India,Retail,05-06-2023
C6940,Mamooty Kalita,Male,47,Bilaspur,Kerala,India,Corporate,17-08-2024
C6941,Pari Devi,Male,41,Muzaffarnagar,Tamil Nadu,India,Retail,13-02-2023
C6942,Ira Chaudhary,Female,59,Shimla,Chhattisgarh,India,Wholesale,31-03-2023
C6943,Reyansh Varma,Male,57,Panipat,Sikkim,India,Wholesale,20-10-2023
C6944,Dharmajan Bhagat,Female,57,Aurangabad,Maharashtra,India,Corporate,07-05-2023
C6945,Alisha Dhillon,Female,28,Chandigarh,West Bengal,India,Wholesale,04-08-2022
C6946,Lakshay Kota,Male,23,Patiala,Sikkim,India,Corporate,12-06-2024
C6947,Shalv Ratta,Male,43,Tadipatri,Uttar Pradesh,India,Retail,04-07-2023
C6948,Diya Chawla,Female,28,Gangtok,Jharkhand,India,Corporate,13-04-2024
C6949,Pihu Apte,Female,29,Tirupati,Himachal Pradesh,India,Corporate,02-11-2024
C6950,Tanya Savant,Male,41,Guna,Punjab,India,Wholesale,13-04-2023
C6951,Divit Bhardwaj,Female,52,Kota,Meghalaya,India,Wholesale,31-01-2024
C6952,Kanav Ranganathan,Female,53,Bikaner,Haryana,India,Retail,08-01-2025
C6953,Prisha Soman,Female,42,Asansol,Uttar Pradesh,India,Wholesale,22-06-2022
C6954,Ehsaan Gokhale,Female,62,Bhopal,Goa,India,Retail,24-03-2021
C6955,Myra Chauhan,Male,57,Ongole,Haryana,India,Wholesale,22-04-2024
C6956,Rhea Gara,Male,51,Amravati,Meghalaya,India,Retail,11-10-2023
C6957,Kanav Bose,Female,38,Bally,Himachal Pradesh,India,Retail,14-04-2022
C6958,Mannat Tella,Female,34,Pondicherry,Rajasthan,India,Corporate,08-08-2024
C6959,Farhan Borde,Male,47,Guntur,Maharashtra,India,Wholesale,10-11-2021
C6960,Divyansh Boase,Male,39,Jodhpur,Uttarakhand,India,Corporate,31-10-2022
C6961,Badal Kakar,Female,28,Korba,Goa,India,Retail,20-11-2025
C6962,Stuvan Srinivas,Male,39,Latur,Uttar Pradesh,India,Wholesale,10-04-2021
C6963,Pranay Mann,Male,52,Amroha,Andhra Pradesh,India,Retail,11-12-2025
C6964,Pranay Gulati,Female,22,Amaravati,Goa,India,Wholesale,10-09-2023
C6965,Lagan Tank,Female,20,Jaipur,Nagaland,India,Wholesale,03-04-2025
C6966,Lagan Kapadia,Male,61,Udaipur,Kerala,India,Corporate,03-07-2021
C6967,Hridaan Buch,Male,36,Ichalkaranji,Kerala,India,Retail,10-12-2021
C6968,Alia Walia,Male,27,Ulhasnagar,Odisha,India,Wholesale,18-06-2022
C6969,Parinaaz Tripathi,Female,49,Nadiad,Gujarat,India,Corporate,30-05-2025
C6970,Ryan Rout,Male,35,Vasai-Virar,Himachal Pradesh,India,Retail,31-07-2022
C6971,Anahi Upadhyay,Male,12,Tiruchirappalli,Meghalaya,India,Retail,03-03-2025
C6972,Ritvik Sanghvi,Female,27,Mango,Andhra Pradesh,India,Wholesale,06-12-2021
C6973,Jayan Dugar,Male,46,Bhind,Assam,India,Retail,06-07-2022
C6974,Kiara Sandal,Female,60,Bahraich,Manipur,India,Wholesale,26-02-2021
C6975,Divij Bath,Male,65,Proddatur,Arunachal Pradesh,India,Retail,01-09-2021
C6976,Kimaya Dass,Female,130,Bhusawal,Haryana,India,Wholesale,22-04-2021
C6977,Purab Chaudry,Female,38,Tumkur,West Bengal,India,Corporate,09-08-2024
C6978,Divit Ramachandran,Female,58,Alappuzha,Jharkhand,India,Corporate,02-07-2021
C6979,Hrishita Sandhu,Male,22,Ichalkaranji,Tripura,India,Retail,29-01-2024
C6980,Trisha Mall,Female,32,Panihati,Meghalaya,India,Wholesale,23-01-2023
C6981,,Male,48,Rajahmundry,Chhattisgarh,India,Retail,05-10-2022
C6982,Fateh Chaudhari,Male,50,Bhimavaram,Haryana,India,Wholesale,14-07-2022
C6983,Jhanvi Bhatia,Male,18,Parbhani,Odisha,India,Corporate,13-04-2021
C6984,Adira Singh,Female,28,Mathura,Meghalaya,India,Retail,28-02-2024
C6985,Yakshit Aggarwal,Female,46,Guntakal,Tripura,India,Retail,29-03-2025
C6986,Samar Master,Male,49,Bettiah,Andhra Pradesh,India,Retail,11-08-2025
C6987,Tiya Bail,Male,37,Kolhapur,Andhra Pradesh,India,Retail,02-04-2022
C6988,Darshit Chakraborty,Male,56,Ghaziabad,Arunachal Pradesh,India,Corporate,18-01-2023
C6989,Manikya Goel,Male,34,South Dumdum,Andhra Pradesh,India,Retail,11-06-2024
C6990,Kartik Bora,Male,29,Pudukkottai,Sikkim,India,Retail,04-05-2023
C6991,Renee Setty,Male,39,Bathinda,Himachal Pradesh,India,Retail,02-01-2025
C6992,Taimur Sahni,Male,22,Asansol,Andhra Pradesh,India,Corporate,03-01-2021
C6993,Ahana  Balan,Male,23,Anantapuram,Kerala,India,Retail,07-06-2024
C6994,Nakul Zachariah,Male,45,Serampore,Madhya Pradesh,India,Retail,07-09-2025
C6995,Gokul Bakshi,Female,40,Nanded,Kerala,India,Retail,13-07-2023
C6996,Saksham Taneja,Male,26,Barasat,Karnataka,India,Retail,22-11-2022
C6997,Prisha Lad,Female,55,Bhopal,Rajasthan,India,Retail,07-05-2022
C6998,Mehul Sule,Female,31,Madurai,Manipur,India,Retail,05-11-2022
C6999,Tara Ahluwalia,Male,33,Munger,Goa,India,Corporate,17-04-2024
C6860,,Female,25,Malegaon,Himachal Pradesh,India,Wholesale,07-12-2021
C5353,,Male,39,Bilaspur,Arunachal Pradesh,India,Corporate,08-04-2024
C6333,,Female,130,Medininagar,Nagaland,India,Wholesale,28-05-2022
C5905,,Male,56,Warangal,Tamil Nadu,India,Wholesale,07-05-2021
C6289,,Male,26,Bhimavaram,Manipur,India,Retail,02-04-2023
C6273,,Female,51,Jodhpur,Tripura,India,Wholesale,30-11-2023
C5938,,Male,130,Durg,Odisha,India,Retail,26-09-2021
C6731,,Female,19,Sambalpur,Manipur,India,Corporate,10-11-2021
C5065,,Female,64,Srikakulam,Bihar,India,Wholesale,22-10-2021
C6323,,Male,18,Hubli–Dharwad,Manipur,India,Corporate,17-07-2023
C5056,,Male,59,Tadepalligudem,Bihar,India,Corporate,02-02-2025
C6292,,Male,55,Panvel,Tamil Nadu,India,Retail,30-04-2023
C6118,,Male,43,Pallavaram,Himachal Pradesh,India,Retail,28-08-2023
C5584,,Male,51,Katihar,Telangana,India,Corporate,02-07-2021
C5374,,Female,63,Ahmedabad,Madhya Pradesh,India,Retail,17-12-2025
C5275,,Male,50,Tadipatri,Tamil Nadu,India,Retail,16-06-2022
C5746,,Male,59,Saharsa,Uttar Pradesh,India,Wholesale,04-08-2022
C5128,,Male,28,Bhilai,Meghalaya,India,Corporate,01-05-2024
C6646,,Female,63,Srinagar,Himachal Pradesh,India,Corporate,02-04-2021
C6852,,Female,25,Gopalpur,Tripura,India,Wholesale,13-09-2021
C5674,,Female,45,Rewa,Gujarat,India,Retail,17-05-2022
C6664,,Male,28,Kurnool,Nagaland,India,Retail,16-08-2024
C6981,,Male,48,Rajahmundry,Chhattisgarh,India,Retail,05-10-2022
C6083,,Female,59,Panchkula,Bihar,India,Retail,24-03-2022
C6922,,Male,57,Tirupati,Rajasthan,India,Retail,16-05-2022
C5099,,Female,39,Ranchi,Telangana,India,Corporate,08-09-2025
C6179,,Male,59,Mehsana,Sikkim,India,Corporate,22-08-2024
C5964,,Male,52,Kamarhati,Gujarat,India,Wholesale,09-02-2021
C5792,,Male,45,Bilaspur,Telangana,India,Corporate,08-12-2022
C5029,,Female,39,Bidar,Tripura,India,Retail,28-07-2021
C5628,,Male,49,Khora ,Bihar,India,Retail,15-11-2025
C5944,,Female,37,Tiruvottiyur,Tamil Nadu,India,Corporate,20-11-2022
C5572,,Female,46,Kumbakonam,Odisha,India,Corporate,14-01-2025
C5907,,Male,26,Udaipur,Arunachal Pradesh,India,Corporate,01-05-2022
C6080,,Female,50,Kollam,Andhra Pradesh,India,Retail,11-06-2023
C5450,,Female,61,Jodhpur,Himachal Pradesh,India,Corporate,22-06-2024
C6609,,Male,34,Hubli–Dharwad,Uttarakhand,India,Wholesale,09-12-2025
C6290,,Male,63,Tenali,Mizoram,India,Wholesale,02-04-2025
C6078,,Male,29,Belgaum,Tamil Nadu,India,Retail,20-09-2023
C5254,,Female,37,Jamnagar,Uttar Pradesh,India,Corporate,28-12-2022
